time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2003-10-04T00:44:34.610Z,29.711,51.733,21,4.9,mb,199,65.7,,1.03,us,usp000c9hb,2022-05-02T16:49:30.203Z,"12 km NE of K?zer?n, Iran",earthquake,,,,61,reviewed,us,us
2003-10-03T14:14:08.600Z,29.519,51.937,33,4.8,mb,98,78.4,,0.95,us,usp000c9fq,2014-11-07T01:20:07.875Z,"29 km ESE of K?zer?n, Iran",earthquake,,,,35,reviewed,us,us
2003-10-03T12:34:50.350Z,29.799,51.713,33,4.8,mb,93,65.7,,1.2,us,usp000c9fh,2014-11-07T01:20:07.847Z,"20 km NNE of K?zer?n, Iran",earthquake,,,,42,reviewed,us,us
2003-10-01T07:14:03.270Z,28.276,57.297,33,4.8,mb,59,162.6,,0.8,us,usp000c97s,2014-11-07T01:20:04.784Z,"120 km SSE of K?h Sef?d, Iran",earthquake,,,,32,reviewed,us,us
2003-09-30T00:05:41.530Z,32.939,60.399,33,4.1,mb,16,176.6,,1.1,us,usp000c93h,2014-11-07T01:19:59.806Z,"110 km E of B?rjand, Iran",earthquake,,,,2,reviewed,us,us
2003-09-15T11:01:37.200Z,27.999,54.846,33,3.9,mb,17,164.5,,0.79,us,usp000c7m0,2014-11-07T01:19:49.704Z,"78 km ENE of Ger?sh, Iran",earthquake,,,,4,reviewed,us,us
2003-09-12T07:34:17.930Z,28.377,59.219,33,4.6,mb,11,101.6,,0.78,us,usp000c7ay,2014-11-07T01:19:48.462Z,"116 km SE of Bam, Iran",earthquake,,,,2,reviewed,us,us
2003-09-11T19:31:28.010Z,28.369,54.079,33,4.7,mb,134,59.6,,0.94,us,usp000c79j,2014-11-07T01:19:48.036Z,"62 km SW of D?r?b, Iran",earthquake,,,,68,reviewed,us,us
2003-09-09T23:31:50.710Z,31.155,60.145,33,3.9,mb,11,117.8,,1.3,us,usp000c75a,2014-11-07T01:19:47.595Z,"129 km W of Z?bol, Iran",earthquake,,,,3,reviewed,us,us
2003-08-29T06:55:51.750Z,28.391,51.522,33,4.9,mb,154,61.4,,0.99,us,usp000c66d,2022-05-02T15:53:32.923Z,"92 km SE of Bushehr, Iran",earthquake,,,,48,reviewed,us,us
2003-08-28T18:31:57.180Z,28.376,54.095,33,4.8,mb,141,59.6,,0.88,us,usp000c651,2014-11-07T01:19:36.176Z,"60 km SW of D?r?b, Iran",earthquake,,,,65,reviewed,us,us
2003-08-24T05:47:48.890Z,32.381,49.899,33,4.2,mb,10,210.6,,1.48,us,usp000c5sz,2014-11-07T01:19:34.931Z,"63 km WNW of F?rs?n, Iran",earthquake,,,,2,reviewed,us,us
2003-08-21T04:02:09.170Z,29.053,59.773,20.2,5.9,mwb,416,37.1,,1.03,us,usp000c5gh,2022-05-02T16:41:22.813Z,"96 km SSW of No?rat?b?d, Iran",earthquake,,,,,reviewed,us,us
2003-08-05T20:48:51.760Z,28.291,57.237,33,4.2,mb,33,162.5,,0.98,us,usp000c47m,2014-11-07T01:19:28.005Z,"117 km SSE of K?h Sef?d, Iran",earthquake,,,,12,reviewed,us,us
2003-08-05T20:03:40.260Z,28.364,54.085,33,4.2,mb,58,96.3,,0.64,us,usp000c47f,2014-11-07T01:19:27.992Z,"62 km SW of D?r?b, Iran",earthquake,,,,20,reviewed,us,us
2003-08-04T03:28:19.760Z,29.078,59.745,33,5.6,mwc,374,45.6,,0.95,us,usp000c41b,2022-05-02T16:40:10.453Z,"93 km SSW of No?rat?b?d, Iran",earthquake,,,,,reviewed,us,hrv
2003-08-01T11:54:46.610Z,28.351,54.246,33,4.4,mb,38,96.5,,1.31,us,usp000c3uq,2014-11-07T01:19:23.293Z,"53 km SSW of D?r?b, Iran",earthquake,,,,14,reviewed,us,us
2003-07-23T01:42:38.180Z,27.404,61.262,33,4.4,mb,16,163.1,,0.95,us,usp000c33n,2014-11-07T01:19:16.776Z,"61 km ENE of Iranshahr, Iran",earthquake,,,,3,reviewed,us,us
2003-07-20T01:40:30.090Z,28.266,54.01,10,4.5,mb,59,164,,0.7,us,usp000c2xd,2014-11-07T01:19:15.982Z,"67 km N of Ger?sh, Iran",earthquake,,,,32,reviewed,us,us
2003-07-19T13:30:02.570Z,28.521,54.274,10,3.6,mb,8,196.6,,1.38,us,usp000c2w4,2014-11-07T01:19:15.589Z,"36 km SW of D?r?b, Iran",earthquake,,,,1,reviewed,us,us
2003-07-14T04:28:55.630Z,28.605,54.071,10,4.2,mb,26,187.9,,0.53,us,usp000c2f4,2014-11-07T01:19:12.341Z,"49 km WSW of D?r?b, Iran",earthquake,,,,14,reviewed,us,us
2003-07-14T02:26:59.880Z,28.348,53.97,10,4.5,mb,69,123.9,,0.99,us,usp000c2es,2014-11-07T01:19:12.299Z,"71 km SW of D?r?b, Iran",earthquake,,,,39,reviewed,us,us
2003-07-13T09:33:27.140Z,28.228,54.077,10,4.3,mb,39,119.9,,0.91,us,usp000c2cz,2014-11-07T01:19:12.123Z,"62 km N of Ger?sh, Iran",earthquake,,,,15,reviewed,us,us
2003-07-13T03:00:11.230Z,27.724,54.128,10,4.2,mb,33,258,,0.95,us,usp000c2bx,2014-11-07T01:19:12.006Z,"6 km N of Ger?sh, Iran",earthquake,,,,18,reviewed,us,us
2003-07-13T01:15:51.600Z,28.446,54.105,10,4.2,mb,66,163.4,,1.09,us,usp000c2be,2014-11-07T01:19:11.900Z,"54 km SW of D?r?b, Iran",earthquake,,,,31,reviewed,us,us
2003-07-12T18:58:35.670Z,28.336,53.998,10,3.9,mb,31,188.2,,1,us,usp000c2aw,2014-11-07T01:19:11.817Z,"70 km SW of D?r?b, Iran",earthquake,,,,14,reviewed,us,us
2003-07-12T09:52:25.290Z,28.521,53.728,10,4.2,mb,24,183.9,,1.35,us,usp000c29q,2014-11-07T01:19:11.734Z,"46 km S of Fas?, Iran",earthquake,,,,10,reviewed,us,us
2003-07-12T05:54:57.010Z,28.025,53.974,10,4.2,mb,27,164.8,,1.28,us,usp000c294,2021-10-20T17:32:25.118Z,"42 km NNW of Ger?sh, Iran",earthquake,,,,10,reviewed,us,us
2003-07-11T23:55:44.420Z,28.472,54.039,10,4.9,mb,279,64.6,,0.9,us,usp000c28m,2022-05-02T16:38:57.087Z,"58 km WSW of D?r?b, Iran",earthquake,,,,109,reviewed,us,us
2003-07-11T10:23:32.800Z,28.217,54.127,10,4.6,mb,110,59.6,,1.06,us,usp000c27a,2014-11-07T01:19:11.230Z,"60 km N of Ger?sh, Iran",earthquake,,,,49,reviewed,us,us
2003-07-11T03:17:52.090Z,28.46,54.046,10,4,mb,21,163.4,,1.04,us,usp000c26e,2014-11-07T01:19:11.169Z,"58 km WSW of D?r?b, Iran",earthquake,,,,8,reviewed,us,us
2003-07-11T00:16:49.090Z,31.26,49.301,33,4.2,mb,10,226.7,,0.8,us,usp000c25y,2014-11-07T01:19:11.133Z,"28 km W of R?mhormoz, Iran",earthquake,,,,5,reviewed,us,us
2003-07-10T23:40:01.370Z,28.121,54.281,10,4.1,mb,12,186.5,,1.15,us,usp000c25u,2014-11-07T01:19:11.127Z,"52 km NNE of Ger?sh, Iran",earthquake,,,,4,reviewed,us,us
2003-07-10T23:02:43.880Z,28.285,54.196,10,4.1,mb,16,98.2,,0.89,us,usp000c25s,2014-11-07T01:19:11.123Z,"61 km SSW of D?r?b, Iran",earthquake,,,,10,reviewed,us,us
2003-07-10T22:00:15.640Z,28.028,54.181,10,4,mb,27,164.7,,0.8,us,usp000c25m,2014-11-07T01:19:11.110Z,"39 km N of Ger?sh, Iran",earthquake,,,,10,reviewed,us,us
2003-07-10T20:37:00.450Z,28.181,54.016,10,4,mb,22,210.5,,0.86,us,usp000c25e,2014-11-07T01:19:11.095Z,"57 km NNW of Ger?sh, Iran",earthquake,,,,14,reviewed,us,us
2003-07-10T19:37:06.850Z,28.293,54.025,10,4.3,mb,58,177.7,,1,us,usp000c259,2014-11-07T01:19:11.073Z,"69 km N of Ger?sh, Iran",earthquake,,,,33,reviewed,us,us
2003-07-10T19:26:08.240Z,28.381,54.048,10,4.2,mb,71,96.2,,0.91,us,usp000c258,2014-11-07T01:19:11.067Z,"63 km SW of D?r?b, Iran",earthquake,,,,34,reviewed,us,us
2003-07-10T17:40:15.900Z,28.296,54.133,10,5.7,mwc,454,45.5,,0.98,us,usp000c253,2022-05-02T16:38:54.385Z,"64 km SW of D?r?b, Iran",earthquake,,,,,reviewed,us,hrv
2003-07-10T17:06:37.660Z,28.355,54.169,10,5.8,mwc,475,45.4,,0.93,us,usp000c251,2022-05-02T16:38:48.509Z,"57 km SW of D?r?b, Iran",earthquake,,,,,reviewed,us,hrv
2003-07-06T16:04:20.620Z,28.093,57.739,33,5,mwc,234,62.9,,0.94,us,usp000c1th,2022-05-02T15:53:04.893Z,"124 km NNE of M?n?b, Iran",earthquake,,,,,reviewed,us,hrv
2003-06-24T06:52:51.810Z,27.362,60.974,61.3,5.6,mwb,306,45.1,,0.87,us,usp000c0u3,2022-05-02T16:38:02.356Z,"33 km ENE of Iranshahr, Iran",earthquake,,,,,reviewed,us,us
2003-06-13T02:55:44.460Z,27.991,57.852,33,4,mb,13,231.6,,0.87,us,usp000bzrk,2014-11-07T01:18:55.122Z,"121 km NE of M?n?b, Iran",earthquake,,,,1,reviewed,us,us
2003-06-09T03:41:32.340Z,28.681,52.689,33,4.3,mb,59,163.2,,0.72,us,usp000bzep,2014-11-07T01:18:53.009Z,"21 km SSE of F?r?z?b?d, Iran",earthquake,,,,36,reviewed,us,us
2003-06-06T16:43:22.970Z,28.071,52.072,33,4.1,mb,25,165.6,,0.92,us,usp000bz7q,2014-11-07T01:18:51.959Z,"98 km NW of Mohr, Iran",earthquake,,,,7,reviewed,us,us
2003-05-27T10:30:52.180Z,29.598,51.311,33,5.3,mwc,157,82,,1.07,us,usp000by9n,2022-05-02T16:35:01.836Z,"33 km W of K?zer?n, Iran",earthquake,,,,,reviewed,us,hrv
2003-05-26T13:01:33.340Z,31.256,49.948,33,3.6,mb,11,172.7,,1.4,us,usp000by6w,2014-11-07T01:18:42.936Z,"32 km E of R?mhormoz, Iran",earthquake,,,,1,reviewed,us,us
2003-05-24T16:09:41.310Z,27.514,54.602,33,4.2,mb,39,188.7,,0.77,us,usp000by1q,2014-11-07T01:18:41.937Z,"49 km ESE of Ger?sh, Iran",earthquake,,,,13,reviewed,us,us
2003-05-15T06:34:15.350Z,25.885,62.086,33,4.4,mb,9,198.9,,0.95,us,usp000bx8t,2014-11-07T01:18:37.004Z,"87 km NNW of Gwadar, Pakistan",earthquake,,,,2,reviewed,us,us
2003-05-11T10:17:25.050Z,29.326,51.684,33,4.4,mb,61,161.2,,1.09,us,usp000bx0z,2014-11-07T01:18:36.187Z,"32 km S of K?zer?n, Iran",earthquake,,,,33,reviewed,us,us
2003-05-09T01:09:38.490Z,27.599,54.486,33,4.3,mb,20,165.9,,0.75,us,usp000bwvs,2014-11-07T01:18:35.714Z,"35 km ESE of Ger?sh, Iran",earthquake,,,,5,reviewed,us,us
2003-05-09T00:47:00.180Z,27.509,54.477,33,4.1,mb,20,222.5,,1.22,us,usp000bwvr,2014-11-07T01:18:35.711Z,"38 km ESE of Ger?sh, Iran",earthquake,,,,7,reviewed,us,us
2003-05-08T22:23:10.630Z,27.538,54.479,33,4.8,mb,160,94.9,,1.07,us,usp000bwvj,2014-11-07T01:18:35.672Z,"36 km ESE of Ger?sh, Iran",earthquake,,,,81,reviewed,us,us
2003-05-04T01:17:33.080Z,26.999,54.025,33,4.4,mb,76,95,,0.88,us,usp000bwjm,2014-11-07T01:18:33.273Z,"48 km N of K?sh, Iran",earthquake,,,,38,reviewed,us,us
2003-05-03T06:31:49.520Z,29.201,51.419,33,3.8,mb,13,265,,1.29,us,usp000bwgk,2014-11-07T01:18:32.169Z,"20 km ESE of Bor?zj?n, Iran",earthquake,,,,3,reviewed,us,us
2003-04-30T23:10:55.830Z,28.164,57.053,33,3.7,mb,11,266.9,,1.04,us,usp000bwb5,2014-11-07T01:18:28.144Z,"114 km N of M?n?b, Iran",earthquake,,,,4,reviewed,us,us
2003-04-29T11:13:25.560Z,29.536,52.442,33,4.1,mb,9,269,,0.9,us,usp000bw77,2014-11-07T01:18:27.218Z,"11 km SW of Shiraz, Iran",earthquake,,,,2,reviewed,us,us
2003-04-22T00:42:16.370Z,29.667,50.715,33,4.1,mb,16,211.2,,1.24,us,usp000bvqg,2014-11-07T01:18:23.927Z,"21 km ENE of Bandar-e Gen?veh, Iran",earthquake,,,,2,reviewed,us,us
2003-04-16T11:06:05.060Z,30.2,57.418,33,4.5,mb,28,96.7,,1.07,us,usp000bvag,2014-11-07T01:18:21.142Z,"33 km ESE of Kerman, Iran",earthquake,,,,11,reviewed,us,us
2003-03-27T13:23:43.610Z,31.316,51.137,33,4.6,mb,32,201.6,,0.79,us,usp000btmr,2014-11-07T01:18:09.078Z,"42 km WSW of Sem?rom, Iran",earthquake,,,,15,reviewed,us,us
2003-03-25T01:33:53.850Z,27.594,64.992,55.1,4.3,mb,42,168.6,,0.55,us,usp000btey,2014-11-07T01:18:07.994Z,"117 km SSW of Kharan, Pakistan",earthquake,,,,18,reviewed,us,us
2003-03-16T05:42:04.930Z,28.476,53.028,33,4.6,mb,72,94.9,,0.75,us,usp000bss0,2014-11-07T01:18:05.116Z,"60 km SE of F?r?z?b?d, Iran",earthquake,,,,47,reviewed,us,us
2003-03-08T09:28:03.780Z,27.983,56.757,33,4.7,mb,98,163.6,,0.81,us,usp000bs6n,2014-11-07T01:18:01.502Z,"99 km NNW of M?n?b, Iran",earthquake,,,,61,reviewed,us,us
2003-03-01T18:45:54.810Z,28.75,57.419,33,4.5,mb,59,102.9,,0.88,us,usp000brrc,2014-11-07T01:17:57.071Z,"83 km SE of K?h Sef?d, Iran",earthquake,,,,36,reviewed,us,us
2003-03-01T13:22:45.240Z,26.84,54.739,33,4.2,mb,15,98.3,,1.08,us,usp000brqy,2014-11-07T01:17:56.736Z,"34 km NNW of Bandar-e Lengeh, Iran",earthquake,,,,2,reviewed,us,us
2003-02-27T01:39:59.030Z,31.823,49.174,41.4,4.7,mb,89,,,1.14,us,usp000brjt,2014-11-07T01:17:52.755Z,"17 km SW of Masjed Soleym?n, Iran",earthquake,,14.2,,49,reviewed,us,us
2003-02-14T10:28:58.930Z,28.046,56.818,37.7,5.6,mwc,269,,,1.01,us,usp000bqnf,2022-05-02T16:25:46.820Z,"104 km NNW of M?n?b, Iran",earthquake,,,,,reviewed,us,hrv
2003-02-02T01:53:27.680Z,29.899,52.936,33,4.6,mb,22,,,1.29,us,usp000bpt2,2014-11-07T01:17:43.629Z,"13 km ENE of Marvdasht, Iran",earthquake,,,,8,reviewed,us,us
2003-01-30T22:21:44.730Z,32.084,49.094,33,4.7,mb,42,,,0.74,us,usp000bpnk,2014-11-07T01:17:39.831Z,"23 km E of Sh?shtar, Iran",earthquake,,,,25,reviewed,us,us
2003-01-25T17:49:53.060Z,29.368,51.424,33,4.1,mb,11,,,1,us,usp000bp5t,2014-11-07T01:17:38.136Z,"22 km ENE of Bor?zj?n, Iran",earthquake,,,,1,reviewed,us,us
2003-01-16T08:45:05.360Z,30.51,50.403,33,4.8,mb,57,,,0.93,us,usp000bnn5,2014-11-07T01:17:35.819Z,"18 km ESE of Behbah?n, Iran",earthquake,,,,31,reviewed,us,us
2003-01-16T02:07:41.900Z,28.014,55.261,33,4.6,mb,61,,,1.23,us,usp000bnmb,2014-11-07T01:17:35.638Z,"107 km SE of D?r?b, Iran",earthquake,,,,33,reviewed,us,us
2003-01-14T14:13:57.190Z,27.99,62.346,56.7,5.4,mwc,274,,,1.03,us,usp000bnj0,2022-05-02T16:22:29.399Z,"113 km ESE of Kh?sh, Iran",earthquake,,,,,reviewed,us,hrv
2003-01-11T17:45:30.640Z,29.59,51.474,33,5.2,mwc,146,,,1.28,us,usp000bndp,2022-05-02T16:22:13.038Z,"17 km W of K?zer?n, Iran",earthquake,,,,,reviewed,us,hrv
2003-01-07T16:58:02.220Z,28.373,52.79,33,4.4,mb,13,,,0.81,us,usp000bn7g,2014-11-07T01:17:33.468Z,"56 km SSE of F?r?z?b?d, Iran",earthquake,,,,7,reviewed,us,us
2003-01-02T06:01:55.490Z,32.112,49.517,33,3.9,mb,7,,,0.26,us,usp000bmxm,2014-11-07T01:17:30.834Z,"28 km NE of Masjed Soleym?n, Iran",earthquake,,,,1,reviewed,us,us
2003-01-01T01:56:48.000Z,31.801,49.445,33,4.7,mb,32,,,0.74,us,usp000bmum,2014-11-07T01:17:29.383Z,"20 km SE of Masjed Soleym?n, Iran",earthquake,,,,16,reviewed,us,us
2002-12-31T22:26:47.130Z,31.889,49.582,33,3.9,mb,9,,,0.7,us,usp000bmu4,2014-11-07T01:17:27.124Z,"western Iran",earthquake,,,,1,reviewed,us,us
2002-12-31T22:22:12.980Z,31.825,49.419,33,4.8,mb,59,,,0.91,us,usp000bmu3,2014-11-07T01:17:27.117Z,"16 km SE of Masjed Soleymān, Iran",earthquake,,,,36,reviewed,us,us
2002-12-31T04:58:17.900Z,30.905,50.049,33,4.6,mb,30,,,1.33,us,usp000bmsb,2014-11-07T01:17:26.945Z,"30 km NE of Aghajari, Iran",earthquake,,,,20,reviewed,us,us
2002-12-30T18:15:44.570Z,31.842,49.411,33,4.8,mb,47,,,0.73,us,usp000bmrc,2014-11-07T01:17:26.874Z,"14 km SE of Masjed Soleym?n, Iran",earthquake,,,,25,reviewed,us,us
2002-12-14T21:23:34.300Z,27.361,62.404,50.3,4.1,mb,11,,,0.72,us,usp000bkqb,2014-11-07T01:17:21.766Z,"150 km SE of Kh?sh, Iran",earthquake,,,,1,reviewed,us,us
2002-12-13T00:36:20.590Z,28.977,57.446,93.2,4.2,mb,43,,,0.96,us,usp000bkkd,2014-11-07T01:17:20.921Z,"70 km ESE of K?h Sef?d, Iran",earthquake,,,,14,reviewed,us,us
2002-12-03T21:42:43.730Z,28.312,53.089,33,3.9,mb,14,,,1.32,us,usp000bk20,2014-11-07T01:17:18.386Z,"77 km SE of F?r?z?b?d, Iran",earthquake,,,,3,reviewed,us,us
2002-11-27T14:49:46.780Z,27.188,53.515,33,3.9,mb,16,,,0.76,us,usp000bjhb,2014-11-07T01:17:11.706Z,"74 km ESE of Mohr, Iran",earthquake,,,,2,reviewed,us,us
2002-11-14T04:07:30.100Z,32.766,59.64,33,4.6,mb,23,,,1.13,us,usp000bhn7,2014-11-07T01:17:07.935Z,"40 km ESE of B?rjand, Iran",earthquake,,,,5,reviewed,us,us
2002-11-08T19:39:38.940Z,27.733,52.286,33,4,mb,17,,,0.64,us,usp000bh3q,2014-11-07T01:17:04.498Z,"62 km WNW of Mohr, Iran",earthquake,,,,4,reviewed,us,us
2002-10-16T09:20:49.830Z,31.455,56.469,33,5.3,mwc,49,,,1.18,us,usp000bep0,2022-05-02T16:12:01.918Z,"36 km N of Shahrak-e P?bed?n?, Iran",earthquake,,,,,reviewed,us,hrv
2002-10-16T09:13:37.750Z,31.412,56.49,33,4.8,mb,50,,,0.98,us,usp000benz,2014-11-07T01:16:45.764Z,"31 km NNE of Shahrak-e P?bed?n?, Iran",earthquake,,,,24,reviewed,us,us
2002-10-13T23:19:31.250Z,30.729,56.876,33,4.6,mb,43,,,1.05,us,usp000beg9,2014-11-07T01:16:45.204Z,"31 km ESE of Zarand, Iran",earthquake,,,,26,reviewed,us,us
2002-10-12T15:17:48.340Z,29.175,51.415,33,4.5,mb,43,,,1.21,us,usp000becj,2014-11-07T01:16:44.720Z,"21 km ESE of Bor?zj?n, Iran",earthquake,,,,16,reviewed,us,us
2002-10-11T13:26:18.880Z,27.906,54.564,33,3.9,mb,11,,,0.48,us,usp000be9e,2014-11-07T01:16:44.094Z,"49 km ENE of Ger?sh, Iran",earthquake,,,,2,reviewed,us,us
2002-10-09T19:36:05.680Z,28.367,56.534,33,3.8,mb,21,,,1.28,us,usp000be45,2014-11-07T01:16:43.543Z,"104 km SSW of K?h Sef?d, Iran",earthquake,,,,5,reviewed,us,us
2002-10-06T09:51:45.620Z,28.261,52.826,33,4.6,mb,37,,,1.27,us,usp000bdxp,2014-11-07T01:16:42.739Z,"69 km SSE of F?r?z?b?d, Iran",earthquake,,,,24,reviewed,us,us
2002-10-04T21:13:04.530Z,31.284,57.057,33,4,mb,12,,,0.99,us,usp000bdtj,2014-11-07T01:16:42.126Z,"24 km E of R?var, Iran",earthquake,,,,4,reviewed,us,us
2002-10-04T00:24:56.760Z,31.967,49.613,10,4.2,mb,13,,,1.38,us,usp000bdrq,2014-11-07T01:16:41.577Z,"29 km E of Masjed Soleym?n, Iran",earthquake,,,,6,reviewed,us,us
2002-10-03T15:30:06.300Z,32.193,49.246,10,4.2,mb,9,,,1.36,us,usp000bdqu,2014-11-07T01:16:41.196Z,"28 km N of Masjed Soleym?n, Iran",earthquake,,,,2,reviewed,us,us
2002-09-28T23:50:40.970Z,32.282,49.259,10,3.9,mb,9,,,0.9,us,usp000bdcg,2014-11-07T01:16:35.596Z,"38 km N of Masjed Soleym?n, Iran",earthquake,,,,1,reviewed,us,us
2002-09-28T03:01:11.230Z,30.625,49.583,10,4.5,mb,13,,,1.19,us,usp000bd9t,2014-11-07T01:16:35.319Z,"19 km SW of Om?d?yeh, Iran",earthquake,,,,2,reviewed,us,us
2002-09-28T03:00:49.550Z,30.102,50.296,10,3.8,mb,16,,,1.3,us,usp000bd9s,2014-11-07T01:16:35.317Z,"55 km S of Behbah?n, Iran",earthquake,,,,5,reviewed,us,us
2002-09-26T14:23:17.990Z,32.12,49.381,10,4.5,mb,34,,,1.15,us,usp000bd5s,2014-11-07T01:16:34.866Z,"21 km NNE of Masjed Soleym?n, Iran",earthquake,,,,21,reviewed,us,us
2002-09-26T07:14:56.970Z,32.077,49.33,10,4.4,mb,26,,,1.01,us,usp000bd4x,2014-11-07T01:16:34.777Z,"15 km N of Masjed Soleym?n, Iran",earthquake,,,,10,reviewed,us,us
2002-09-25T22:28:11.920Z,31.995,49.329,10,5.6,mwc,417,,,0.98,us,usp000bd44,2022-05-02T16:09:10.640Z,"6 km NNE of Masjed Soleym?n, Iran",earthquake,,,,,reviewed,us,hrv
2002-09-23T06:48:38.390Z,32.387,55.503,33,4,mb,12,,,1.28,us,usp000bcy4,2014-11-07T01:16:34.018Z,"87 km N of B?fq, Iran",earthquake,,,,4,reviewed,us,us
2002-09-09T07:56:51.950Z,29.447,51.294,33,4.7,mb,54,,,1.01,us,usp000bbsx,2014-11-07T01:16:29.300Z,"20 km NNE of Bor?zj?n, Iran",earthquake,,,,26,reviewed,us,us
2002-09-03T05:38:38.810Z,27.213,55.918,33,4.4,mb,9,,,1.08,us,usp000bb5u,2014-11-07T01:16:25.937Z,"36 km W of Bandar Abbas, Iran",earthquake,,,,1,reviewed,us,us
2002-08-29T09:53:49.770Z,30.175,51.598,33,4.7,mb,104,,,1.08,us,usp000bav3,2014-11-07T01:16:21.178Z,"9 km NE of N?r?b?d, Iran",earthquake,,,,61,reviewed,us,us
2002-08-29T00:57:03.020Z,27.777,54.516,33,3.7,mb,9,,,0.92,us,usp000bau6,2014-11-07T01:16:21.072Z,"39 km ENE of Ger?sh, Iran",earthquake,,,,3,reviewed,us,us
2002-08-28T23:58:17.970Z,30.705,50.446,33,4.5,mb,50,,,0.91,us,usp000bau4,2014-11-07T01:16:21.065Z,"Southern Iran",earthquake,,,,40,reviewed,us,us
2002-08-24T01:39:43.080Z,26.724,54.728,33,3.7,mb,7,,,1.45,us,usp000bagx,2014-11-07T01:16:19.608Z,"23 km NW of Bandar-e Lengeh, Iran",earthquake,,,,1,reviewed,us,us
2002-08-22T06:07:24.150Z,28.743,51.298,33,4.4,mb,30,,,1.04,us,usp000bad2,2014-11-07T01:16:18.448Z,"51 km ESE of Bushehr, Iran",earthquake,,,,14,reviewed,us,us
2002-07-30T19:15:46.090Z,32.144,49.395,33,4.4,mb,16,,,0.93,us,usp000b91d,2014-11-07T01:16:07.726Z,"24 km NNE of Masjed Soleym?n, Iran",earthquake,,,,5,reviewed,us,us
2002-07-29T11:39:33.560Z,28.344,51.78,33,3.7,mb,7,,,0.44,us,usp000b8zk,2014-11-07T01:16:07.492Z,"95 km SW of F?r?z?b?d, Iran",earthquake,,,,1,reviewed,us,us
2002-07-12T04:08:20.270Z,29.098,51.907,33,4,mb,21,,,0.97,us,usp000b7yr,2014-11-07T01:16:02.762Z,"62 km SSE of K?zer?n, Iran",earthquake,,,,7,reviewed,us,us
2002-07-08T05:42:32.410Z,31.854,50.637,33,4.6,mb,71,,,0.8,us,usp000b7qj,2014-11-07T01:16:01.749Z,"45 km S of F?rs?n, Iran",earthquake,,,,37,reviewed,us,us
2002-07-03T20:28:11.120Z,31.781,50.694,33,4.2,mb,18,,,1.37,us,usp000b7e9,2014-11-07T01:15:59.355Z,"54 km SSE of F?rs?n, Iran",earthquake,,,,8,reviewed,us,us
2002-07-01T08:20:52.120Z,27.314,53.803,33,4.4,mb,27,,,1.25,us,usp000b79w,2014-11-07T01:15:57.688Z,"51 km SW of Ger?sh, Iran",earthquake,,,,15,reviewed,us,us
2002-06-28T14:51:59.340Z,27.496,54.77,33,3.7,mb,13,,,0.68,us,usp000b73u,2014-11-07T01:15:54.627Z,"65 km ESE of Ger?sh, Iran",earthquake,,,,2,reviewed,us,us
2002-06-28T13:04:31.150Z,27.295,54.025,33,3.7,mb,11,,,0.79,us,usp000b73n,2014-11-07T01:15:54.620Z,"42 km SSW of Ger?sh, Iran",earthquake,,,,1,reviewed,us,us
2002-06-23T06:34:18.450Z,27.544,54.201,33,4,mb,10,,,1.12,us,usp000b6sb,2014-11-07T01:15:52.734Z,"15 km SSE of Ger?sh, Iran",earthquake,,,,2,reviewed,us,us
2002-06-23T02:43:23.740Z,29.21,51.219,33,4.4,mb,53,,,0.86,us,usp000b6rt,2014-11-07T01:15:52.689Z,"6 km S of Bor?zj?n, Iran",earthquake,,,,26,reviewed,us,us
2002-06-19T15:48:25.500Z,27.344,54.026,33,4.6,mb,74,,,0.71,us,usp000b6gh,2014-11-07T01:15:51.664Z,"37 km SSW of Ger?sh, Iran",earthquake,,,,51,reviewed,us,us
2002-06-19T02:23:19.820Z,27.836,54.042,33,4.3,mb,14,,,1.33,us,usp000b6fb,2014-11-07T01:15:51.521Z,"20 km NNW of Ger?sh, Iran",earthquake,,,,2,reviewed,us,us
2002-06-19T01:00:01.040Z,27.644,54.109,33,4.2,mb,25,,,1.3,us,usp000b6f2,2014-11-07T01:15:51.500Z,"3 km SW of Ger?sh, Iran",earthquake,,,,15,reviewed,us,us
2002-06-18T22:51:58.900Z,27.633,54.075,33,4.2,mb,20,,,1.44,us,usp000b6er,2014-11-07T01:15:51.461Z,"7 km SW of Ger?sh, Iran",earthquake,,,,4,reviewed,us,us
2002-06-18T21:07:02.540Z,27.656,54.162,33,4.6,mb,119,,,1.23,us,usp000b6ek,2014-11-07T01:15:51.417Z,"2 km ESE of Ger?sh, Iran",earthquake,,,,46,reviewed,us,us
2002-06-16T22:30:20.180Z,29.946,50.779,33,4.5,mb,49,,,0.88,us,usp000b6a8,2014-11-07T01:15:50.712Z,"45 km S of Dogonbadan, Iran",earthquake,,,,30,reviewed,us,us
2002-06-14T13:13:01.080Z,30.45,50.452,33,4.5,mb,43,,,1.15,us,usp000b65e,2014-11-07T01:15:49.968Z,"25 km SE of Behbah?n, Iran",earthquake,,,,22,reviewed,us,us
2002-06-07T14:18:45.450Z,30.355,54.053,33,4,mb,18,,,1.02,us,usp000b5qj,2014-11-07T01:15:47.061Z,"85 km E of P?s?rg?d, Iran",earthquake,,,,4,reviewed,us,us
